endpoint,deployed_model_id,logging_time,request_id,request_payload,response_payload
projects/947521528723/locations/us-central1/endpoints/7472652657295884288,4274964980467499008,2023-11-02 05:54:59.981730 UTC,7546273392846424458,"[{""martial"":""divorced"",""day"":28,""campaign"":1,""job"":""entrepreneur"",""age"":54,""contact"":""cellular"",""education"":""secondary"",""duration"":606,""previous"":0,""poutcome"":""other"",""default"":""yes"",""pdays"":-1,""housing"":""yes"",""balance"":27000,""loan"":""no"",""month"":""may""}]","[""yes""]"
projects/947521528723/locations/us-central1/endpoints/7472652657295884288,4274964980467499008,2023-11-02 05:55:04.204594 UTC,687568622959679083,"[{""default"":""yes"",""job"":""student"",""balance"":37507,""loan"":""no"",""age"":37,""day"":25,""poutcome"":""success"",""pdays"":-1,""duration"":935,""housing"":""yes"",""education"":""secondary"",""contact"":""cellular"",""martial"":""married"",""month"":""dec"",""previous"":0,""campaign"":1}]","[""yes""]"
projects/947521528723/locations/us-central1/endpoints/7472652657295884288,4274964980467499008,2023-11-02 05:55:08.268323 UTC,4786237569066626853,"[{""martial"":""divorced"",""job"":""unemployed"",""age"":90,""default"":""no"",""balance"":35184,""contact"":""cellular"",""month"":""aug"",""day"":28,""previous"":0,""duration"":265,""pdays"":-1,""campaign"":1,""loan"":""no"",""housing"":""no"",""education"":""unknown"",""poutcome"":""other""}]","[""yes""]"
projects/947521528723/locations/us-central1/endpoints/7472652657295884288,4274964980467499008,2023-11-02 05:55:12.380801 UTC,8188541559974116557,"[{""poutcome"":""failure"",""previous"":0,""duration"":820,""education"":""secondary"",""balance"":94499,""loan"":""yes"",""martial"":""single"",""campaign"":1,""day"":18,""job"":""unknown"",""age"":33,""housing"":""yes"",""pdays"":-1,""contact"":""cellular"",""default"":""yes"",""month"":""apr""}]","[""yes""]"
projects/947521528723/locations/us-central1/endpoints/7472652657295884288,4274964980467499008,2023-11-02 05:55:16.449372 UTC,338769980762643332,"[{""age"":61,""poutcome"":""unknown"",""duration"":121,""pdays"":-1,""previous"":0,""month"":""sep"",""default"":""no"",""day"":1,""contact"":""telephone"",""campaign"":1,""housing"":""yes"",""education"":""secondary"",""martial"":""single"",""loan"":""no"",""balance"":53169,""job"":""technician""}]","[""no""]"
projects/947521528723/locations/us-central1/endpoints/7472652657295884288,4274964980467499008,2023-11-02 05:55:20.502457 UTC,902571871981999765,"[{""job"":""student"",""contact"":""cellular"",""housing"":""no"",""martial"":""married"",""duration"":411,""loan"":""yes"",""pdays"":-1,""default"":""no"",""previous"":0,""day"":21,""balance"":52302,""campaign"":1,""education"":""primary"",""age"":56,""month"":""may"",""poutcome"":""success""}]","[""yes""]"
projects/947521528723/locations/us-central1/endpoints/7472652657295884288,4274964980467499008,2023-11-02 05:55:24.515199 UTC,7389626914440173023,"[{""day"":31,""previous"":0,""martial"":""single"",""pdays"":-1,""poutcome"":""unknown"",""duration"":814,""default"":""no"",""age"":78,""education"":""unknown"",""campaign"":1,""contact"":""telephone"",""loan"":""yes"",""job"":""self-employed"",""housing"":""no"",""month"":""oct"",""balance"":21291}]","[""yes""]"
projects/947521528723/locations/us-central1/endpoints/7472652657295884288,4274964980467499008,2023-11-02 05:55:28.441711 UTC,3571038387895960218,"[{""poutcome"":""unknown"",""pdays"":-1,""balance"":32372,""loan"":""no"",""education"":""unknown"",""day"":2,""contact"":""cellular"",""martial"":""married"",""duration"":753,""housing"":""no"",""campaign"":1,""age"":86,""previous"":0,""default"":""yes"",""month"":""mar"",""job"":""housemaid""}]","[""yes""]"
projects/947521528723/locations/us-central1/endpoints/7472652657295884288,4274964980467499008,2023-11-02 05:55:32.505315 UTC,5451447990130826999,"[{""age"":47,""duration"":170,""balance"":51085,""month"":""feb"",""martial"":""divorced"",""job"":""unknown"",""loan"":""no"",""default"":""yes"",""day"":26,""education"":""secondary"",""poutcome"":""failure"",""campaign"":1,""previous"":0,""housing"":""no"",""contact"":""unknown"",""pdays"":-1}]","[""yes""]"
projects/947521528723/locations/us-central1/endpoints/7472652657295884288,4274964980467499008,2023-11-02 05:55:36.483340 UTC,4289386487973931312,"[{""housing"":""no"",""duration"":880,""martial"":""divorced"",""pdays"":-1,""poutcome"":""unknown"",""campaign"":1,""loan"":""no"",""age"":51,""month"":""mar"",""day"":22,""default"":""yes"",""job"":""retired"",""balance"":15492,""previous"":0,""education"":""unknown"",""contact"":""telephone""}]","[""yes""]"
projects/947521528723/locations/us-central1/endpoints/7472652657295884288,4274964980467499008,2023-11-02 05:55:40.504125 UTC,5009234931469993215,"[{""loan"":""yes"",""duration"":724,""poutcome"":""failure"",""pdays"":-1,""martial"":""divorced"",""campaign"":1,""job"":""student"",""balance"":95074,""default"":""no"",""housing"":""no"",""previous"":0,""education"":""primary"",""contact"":""unknown"",""day"":6,""month"":""aug"",""age"":22}]","[""yes""]"
projects/947521528723/locations/us-central1/endpoints/7472652657295884288,4274964980467499008,2023-11-02 05:55:44.760982 UTC,1775002803614229618,"[{""poutcome"":""success"",""day"":15,""age"":19,""month"":""jun"",""martial"":""single"",""job"":""student"",""housing"":""no"",""education"":""primary"",""balance"":75141,""pdays"":-1,""previous"":0,""duration"":85,""loan"":""no"",""contact"":""unknown"",""default"":""yes"",""campaign"":1}]","[""yes""]"
projects/947521528723/locations/us-central1/endpoints/7472652657295884288,4274964980467499008,2023-11-02 05:55:48.843656 UTC,30814020658259267,"[{""default"":""yes"",""month"":""mar"",""martial"":""divorced"",""loan"":""yes"",""job"":""retired"",""poutcome"":""unknown"",""pdays"":-1,""contact"":""telephone"",""day"":8,""previous"":0,""balance"":4557,""education"":""unknown"",""age"":60,""campaign"":1,""housing"":""yes"",""duration"":99}]","[""no""]"
projects/947521528723/locations/us-central1/endpoints/7472652657295884288,4274964980467499008,2023-11-02 05:55:52.786687 UTC,4896227181856628214,"[{""contact"":""unknown"",""default"":""no"",""pdays"":-1,""job"":""services"",""loan"":""yes"",""housing"":""no"",""martial"":""single"",""month"":""jul"",""poutcome"":""failure"",""education"":""unknown"",""previous"":0,""duration"":755,""day"":18,""age"":96,""campaign"":1,""balance"":27591}]","[""no""]"
projects/947521528723/locations/us-central1/endpoints/7472652657295884288,4274964980467499008,2023-11-02 05:55:57.003552 UTC,7174534380323959445,"[{""previous"":0,""job"":""self-employed"",""age"":20,""pdays"":-1,""default"":""no"",""balance"":59127,""contact"":""telephone"",""martial"":""single"",""campaign"":1,""day"":1,""loan"":""yes"",""housing"":""no"",""month"":""jan"",""education"":""unknown"",""poutcome"":""other"",""duration"":780}]","[""yes""]"
projects/947521528723/locations/us-central1/endpoints/7472652657295884288,4274964980467499008,2023-11-02 05:56:01.064037 UTC,3558447019276814155,"[{""pdays"":-1,""day"":29,""martial"":""single"",""month"":""jul"",""previous"":0,""duration"":431,""default"":""yes"",""campaign"":1,""age"":58,""balance"":22870,""loan"":""yes"",""housing"":""yes"",""poutcome"":""other"",""contact"":""telephone"",""education"":""unknown"",""job"":""management""}]","[""no""]"
projects/947521528723/locations/us-central1/endpoints/7472652657295884288,4274964980467499008,2023-11-02 05:56:05.018978 UTC,3407720016030209433,"[{""education"":""primary"",""housing"":""yes"",""balance"":77688,""previous"":0,""poutcome"":""unknown"",""martial"":""divorced"",""duration"":344,""loan"":""no"",""month"":""feb"",""age"":54,""campaign"":1,""default"":""no"",""day"":4,""pdays"":-1,""contact"":""telephone"",""job"":""blue-collar""}]","[""no""]"
projects/947521528723/locations/us-central1/endpoints/7472652657295884288,4274964980467499008,2023-11-02 05:56:09.079533 UTC,4161532675050563301,"[{""campaign"":1,""age"":20,""default"":""no"",""loan"":""no"",""education"":""primary"",""pdays"":-1,""poutcome"":""success"",""balance"":46588,""housing"":""no"",""previous"":0,""duration"":824,""martial"":""married"",""day"":10,""month"":""mar"",""contact"":""unknown"",""job"":""unemployed""}]","[""yes""]"
projects/947521528723/locations/us-central1/endpoints/7472652657295884288,4274964980467499008,2023-11-02 05:56:13.351214 UTC,6180744609303349430,"[{""education"":""tertiary"",""housing"":""no"",""loan"":""no"",""day"":6,""pdays"":-1,""martial"":""married"",""contact"":""telephone"",""campaign"":1,""age"":80,""poutcome"":""success"",""balance"":5874,""job"":""entrepreneur"",""month"":""jul"",""duration"":963,""default"":""no"",""previous"":0}]","[""yes""]"
projects/947521528723/locations/us-central1/endpoints/7472652657295884288,4274964980467499008,2023-11-02 05:56:17.484244 UTC,3390565817943111752,"[{""default"":""no"",""day"":30,""previous"":0,""month"":""oct"",""job"":""self-employed"",""campaign"":1,""pdays"":-1,""housing"":""no"",""duration"":62,""loan"":""yes"",""poutcome"":""unknown"",""education"":""unknown"",""martial"":""divorced"",""balance"":24255,""contact"":""telephone"",""age"":68}]","[""no""]"
projects/947521528723/locations/us-central1/endpoints/7472652657295884288,4274964980467499008,2023-11-02 05:56:21.564759 UTC,499292605953443737,"[{""default"":""no"",""age"":89,""previous"":0,""poutcome"":""unknown"",""campaign"":1,""education"":""tertiary"",""balance"":20213,""job"":""housemaid"",""duration"":825,""contact"":""telephone"",""pdays"":-1,""loan"":""no"",""housing"":""yes"",""martial"":""divorced"",""day"":20,""month"":""jun""}]","[""yes""]"
projects/947521528723/locations/us-central1/endpoints/7472652657295884288,4274964980467499008,2023-11-02 05:56:25.587334 UTC,2900833904414005771,"[{""contact"":""cellular"",""pdays"":-1,""duration"":7,""loan"":""no"",""age"":91,""campaign"":1,""balance"":42341,""day"":23,""previous"":0,""housing"":""yes"",""poutcome"":""failure"",""martial"":""divorced"",""default"":""yes"",""month"":""sep"",""education"":""primary"",""job"":""student""}]","[""no""]"
projects/947521528723/locations/us-central1/endpoints/7472652657295884288,4274964980467499008,2023-11-02 05:56:29.814972 UTC,1920682404092919691,"[{""default"":""no"",""loan"":""no"",""previous"":0,""poutcome"":""other"",""housing"":""no"",""pdays"":-1,""job"":""management"",""education"":""secondary"",""contact"":""unknown"",""month"":""jul"",""duration"":50,""day"":24,""campaign"":1,""age"":62,""balance"":51973,""martial"":""married""}]","[""no""]"
projects/947521528723/locations/us-central1/endpoints/7472652657295884288,4274964980467499008,2023-11-02 05:56:34.066177 UTC,8884673068174022076,"[{""housing"":""yes"",""contact"":""unknown"",""default"":""yes"",""pdays"":-1,""campaign"":1,""martial"":""married"",""previous"":0,""age"":70,""balance"":30528,""day"":24,""education"":""unknown"",""loan"":""yes"",""poutcome"":""success"",""duration"":367,""job"":""admin."",""month"":""jan""}]","[""no""]"
projects/947521528723/locations/us-central1/endpoints/7472652657295884288,4274964980467499008,2023-11-02 05:56:38.138049 UTC,4821345956124517126,"[{""default"":""yes"",""age"":64,""poutcome"":""other"",""loan"":""no"",""duration"":299,""balance"":97596,""campaign"":1,""martial"":""single"",""contact"":""cellular"",""pdays"":-1,""education"":""unknown"",""housing"":""no"",""previous"":0,""day"":6,""month"":""may"",""job"":""unknown""}]","[""yes""]"
projects/947521528723/locations/us-central1/endpoints/7472652657295884288,4274964980467499008,2023-11-02 05:56:42.406231 UTC,9115773776493882031,"[{""duration"":898,""loan"":""yes"",""day"":4,""age"":80,""poutcome"":""unknown"",""pdays"":-1,""contact"":""telephone"",""education"":""secondary"",""martial"":""married"",""month"":""jan"",""housing"":""yes"",""campaign"":1,""default"":""yes"",""job"":""self-employed"",""balance"":42589,""previous"":0}]","[""yes""]"
projects/947521528723/locations/us-central1/endpoints/7472652657295884288,4274964980467499008,2023-11-02 05:56:46.628752 UTC,8309285228698753530,"[{""pdays"":-1,""default"":""no"",""martial"":""married"",""balance"":66375,""contact"":""unknown"",""day"":2,""previous"":0,""month"":""nov"",""poutcome"":""success"",""duration"":406,""housing"":""yes"",""job"":""housemaid"",""age"":22,""loan"":""no"",""education"":""primary"",""campaign"":1}]","[""yes""]"
projects/947521528723/locations/us-central1/endpoints/7472652657295884288,4274964980467499008,2023-11-02 05:56:50.597781 UTC,7958276640283663143,"[{""campaign"":1,""default"":""yes"",""contact"":""cellular"",""housing"":""yes"",""day"":30,""previous"":0,""education"":""secondary"",""month"":""aug"",""loan"":""yes"",""poutcome"":""unknown"",""job"":""technician"",""age"":90,""martial"":""single"",""pdays"":-1,""balance"":68961,""duration"":681}]","[""yes""]"
projects/947521528723/locations/us-central1/endpoints/7472652657295884288,4274964980467499008,2023-11-02 05:56:54.492051 UTC,5087049691823575720,"[{""default"":""no"",""loan"":""no"",""balance"":95291,""day"":18,""month"":""oct"",""job"":""unknown"",""age"":21,""pdays"":-1,""contact"":""telephone"",""poutcome"":""success"",""duration"":355,""housing"":""no"",""martial"":""divorced"",""previous"":0,""campaign"":1,""education"":""primary""}]","[""yes""]"
projects/947521528723/locations/us-central1/endpoints/7472652657295884288,4274964980467499008,2023-11-02 05:56:58.458297 UTC,2265682324670908457,"[{""default"":""no"",""pdays"":-1,""contact"":""cellular"",""previous"":0,""job"":""services"",""martial"":""married"",""education"":""unknown"",""housing"":""no"",""day"":25,""loan"":""yes"",""month"":""sep"",""campaign"":1,""poutcome"":""success"",""duration"":871,""age"":68,""balance"":76576}]","[""yes""]"
projects/947521528723/locations/us-central1/endpoints/7472652657295884288,4274964980467499008,2023-11-02 05:57:02.356324 UTC,7832949526672820059,"[{""education"":""secondary"",""housing"":""yes"",""martial"":""divorced"",""loan"":""yes"",""previous"":0,""job"":""unknown"",""contact"":""telephone"",""poutcome"":""other"",""month"":""aug"",""balance"":18941,""campaign"":1,""day"":19,""pdays"":-1,""age"":28,""duration"":365,""default"":""no""}]","[""no""]"
projects/947521528723/locations/us-central1/endpoints/7472652657295884288,4274964980467499008,2023-11-02 05:57:06.289723 UTC,5266635161709390094,"[{""balance"":37988,""previous"":0,""day"":23,""campaign"":1,""job"":""housemaid"",""duration"":636,""pdays"":-1,""age"":89,""month"":""jan"",""education"":""tertiary"",""loan"":""no"",""contact"":""cellular"",""housing"":""no"",""default"":""no"",""martial"":""single"",""poutcome"":""failure""}]","[""yes""]"
projects/947521528723/locations/us-central1/endpoints/7472652657295884288,4274964980467499008,2023-11-02 05:57:10.299029 UTC,7320973382825811230,"[{""contact"":""cellular"",""pdays"":-1,""job"":""technician"",""housing"":""yes"",""education"":""primary"",""balance"":62187,""loan"":""no"",""age"":81,""day"":29,""previous"":0,""campaign"":1,""poutcome"":""other"",""duration"":357,""default"":""yes"",""martial"":""married"",""month"":""aug""}]","[""no""]"
projects/947521528723/locations/us-central1/endpoints/7472652657295884288,4274964980467499008,2023-11-02 05:57:14.398103 UTC,3258265658224611011,"[{""day"":28,""pdays"":-1,""contact"":""telephone"",""balance"":9333,""campaign"":1,""housing"":""yes"",""loan"":""yes"",""month"":""apr"",""duration"":110,""age"":33,""education"":""unknown"",""poutcome"":""success"",""default"":""yes"",""martial"":""divorced"",""job"":""self-employed"",""previous"":0}]","[""yes""]"
projects/947521528723/locations/us-central1/endpoints/7472652657295884288,4274964980467499008,2023-11-02 05:57:18.323433 UTC,6453217049178821519,"[{""poutcome"":""other"",""age"":41,""duration"":395,""contact"":""cellular"",""previous"":0,""campaign"":1,""day"":7,""balance"":92717,""loan"":""no"",""month"":""sep"",""pdays"":-1,""education"":""unknown"",""martial"":""married"",""housing"":""no"",""default"":""yes"",""job"":""entrepreneur""}]","[""yes""]"
